Date,Spread,Z_Score,Volatility,Extreme_Z,Distance_From_Mean,Spread_Normalized,Range_Position,Recent_Extreme,MR_Strength,Vol_Expansion,Speed_To_Mean,Target_Return,Target_Direction,Pair_ID,Sector
2023-07-21,4.529488618190307,-0.254008075174588,1.0721797621587892,0,0.2540078382667044,4.224556882619662,0.6388090055040576,1,0.2540078382667044,0.8676898996141643,-2.8640539159893956,0.4108569782987459,1,AIG-CB,financials
2023-07-24,4.632251390548866,-0.38978850787164304,0.8027305724292946,0,0.38978802229399634,5.770610686870523,0.5516425958749771,1,0.38978802229399634,0.6640654395831227,-4.095096082920755,0.9147885249211853,1,AIG-CB,financials
2023-07-25,5.595254076204412,0.7974252609761451,0.6422597282011817,0,0.7974240193849563,8.71181099905544,0.7789215167872177,1,-0.7974240193849563,0.5538517539475323,-1.080394758935462,0.0708852013459591,1,AIG-CB,financials
2023-07-26,3.781921810875623,-2.000729464229329,0.6487766556796046,1,2.000726380384738,5.829303425861672,0.0,1,2.000726380384738,0.5878100693289597,-0.30339437417851683,0.8057691046062345,1,AIG-CB,financials
2023-07-27,2.2028173599977308,-2.990596923169854,0.913313538718658,1,2.990593648726279,2.4118934568677632,0.0,1,2.990593648726279,0.856620102735722,0.12807480779623176,2.301059653818996,1,AIG-CB,financials
2023-07-28,3.113908338953202,-1.7401807846221722,0.9997033404628058,1,1.7401790439267344,3.114829267932998,0.23426069224341203,1,1.7401790439267344,0.9655065533310007,-0.3953776627500403,1.4523650651997926,1,AIG-CB,financials
2023-07-31,3.6384695322546534,-1.1613023614028055,1.0246203673996168,0,1.161301228006218,3.551038118098897,0.3691364303477558,1,1.161301228006218,1.0217692432418801,-0.24008892448190639,0.28106825509737376,1,AIG-CB,financials
2023-08-01,4.044669060860571,-0.728424699588106,1.038457732320534,0,0.7284239981402036,3.8948770278260136,0.4735788899463164,1,0.7284239981402036,1.0706335935001032,-0.7189006296611036,-0.5089036199904058,0,AIG-CB,financials
2023-08-02,4.278419293904285,-0.48103367808665315,1.0447888133538474,0,0.48103321767473883,4.09500479351944,0.5336810012279558,1,0.48103321767473883,1.1078311973173638,-1.2920770001869868,-1.5998593444373057,0,AIG-CB,financials
2023-08-03,4.848689013328247,0.0383377438893146,1.038448456007173,0,0.038337706971057615,4.669162264258296,0.6803093647212166,1,-0.038337706971057615,1.1256541228703565,-1.624051729268905,-2.1706216687124495,0,AIG-CB,financials
2023-08-04,4.940345596489053,0.1314026360873749,1.037547098053736,0,0.131402509440103,4.761558144394754,0.703876203945695,1,-0.131402509440103,1.1289151328150875,-0.9446753600979301,-2.3298960230053467,0,AIG-CB,financials
2023-08-07,5.547039915470052,0.7384420991664896,1.024979412342284,0,0.7384413787214058,5.411849678955292,0.8598700996459623,1,-0.7384413787214058,1.0889086810299695,-0.24149234797661584,-3.127485323897453,0,AIG-CB,financials
2023-08-08,5.666139277550371,0.8340382493167713,1.0347726660175218,0,0.8340374433064556,5.475728136141442,0.8904930556965984,1,-0.8340374433064556,1.0553070328440048,1.580218468441593,-3.424467851790844,0,AIG-CB,financials
2023-08-09,4.587690915481858,-0.15385025030544952,1.0089534307173007,0,0.15385009782061412,4.5469753398280925,0.6132012531407405,1,0.15385009782061412,0.9925178458021948,2.039017243144432,-2.651129676378865,0,AIG-CB,financials
2023-08-10,4.503877013816727,-0.1665599635747061,0.9584161292212903,0,0.1665597897882007,4.699286851724057,0.630215504746004,1,0.1665597897882007,0.9386392401691401,2.4059836685967846,-2.0930884116951347,0,AIG-CB,financials
2023-08-11,4.566273404152994,-0.061249811969881204,0.9446401587860562,0,0.061249747130644204,4.833870895506016,0.6473046630235116,1,0.061249747130644204,0.9301636256380769,1.923039529561327,-2.503325444197536,0,AIG-CB,financials
2023-08-14,3.919537787352027,-0.6676211129063296,0.9105005450181171,0,0.6676203796608821,4.30481179169667,0.48235180824132856,1,0.6676203796608821,0.9067362799624392,1.8615089029546,-1.612581389585678,0,AIG-CB,financials
2023-08-15,3.535765440870165,-0.9920141878674269,0.8874228345346491,0,0.9920130700090268,3.9843029939851276,0.38487548305612884,1,0.9920130700090268,0.8972495525440273,0.8710253541727979,-1.0774459290352212,0,AIG-CB,financials
