Date,Equity_LSTM,Equity_Hybrid,Positions_LSTM,Positions_Hybrid
2024-07-16,943.3418422548639,914.8567501181386,5,5
2024-07-16,943.3418422548639,914.8567501181386,5,5
2024-07-16,943.3418422548639,914.8567501181386,5,5
2024-07-16,943.3418422548639,914.8567501181386,5,5
2024-07-17,943.3418422548639,914.8567501181386,5,5
2024-07-17,943.3418422548639,914.8567501181386,5,5
2024-07-17,943.3418422548639,914.8567501181386,5,5
2024-07-17,943.3418422548639,914.8567501181386,5,5
2024-07-17,943.3418422548639,914.8567501181386,5,5
2024-07-18,943.3418422548639,914.8567501181386,5,5
2024-07-18,943.3418422548639,914.8567501181386,5,5
2024-07-18,943.3418422548639,914.8567501181386,5,5
2024-07-18,943.3418422548639,914.8567501181386,5,5
2024-07-18,943.3418422548639,914.8567501181386,5,5
2024-07-19,955.6843991086307,914.8567501181386,4,5
2024-07-19,955.6843991086307,914.8567501181386,4,5
2024-07-19,955.6843991086307,914.8567501181386,4,5
2024-07-19,953.5343991086307,914.8567501181386,5,5
2024-07-19,953.5343991086307,914.8567501181386,5,5
2024-07-22,936.1264719471105,897.4488229566184,3,3
2024-07-22,936.1264719471105,897.4488229566184,3,3
2024-07-22,936.1264719471105,897.4488229566184,3,3
2024-07-22,936.1264719471105,897.4488229566184,3,3
2024-07-22,933.9764719471106,895.2988229566184,4,4
2024-07-23,957.0913027989026,918.4136538084105,2,2
2024-07-23,957.0913027989026,918.4136538084105,2,2
2024-07-23,957.0913027989026,918.4136538084105,2,2
2024-07-23,957.0913027989026,918.4136538084105,2,2
2024-07-23,957.0913027989026,918.4136538084105,2,2
2024-07-24,957.0913027989026,948.4136538084105,2,1
2024-07-24,957.0913027989026,948.4136538084105,2,1
2024-07-24,957.0913027989026,948.4136538084105,2,1
2024-07-24,957.0913027989026,948.4136538084105,2,1
2024-07-24,957.0913027989026,948.4136538084105,2,1
2024-07-25,957.0913027989026,948.4136538084105,2,1
2024-07-25,957.0913027989026,948.4136538084105,2,1
2024-07-25,957.0913027989026,948.4136538084105,2,1
2024-07-25,957.0913027989026,948.4136538084105,2,1
2024-07-25,957.0913027989026,948.4136538084105,2,1
2024-07-26,954.9413027989026,946.2636538084105,3,2
2024-07-26,954.9413027989026,946.2636538084105,3,2
2024-07-26,954.9413027989026,946.2636538084105,3,2
2024-07-26,954.9413027989026,946.2636538084105,3,2
2024-07-26,954.9413027989026,946.2636538084105,3,2
2024-07-29,954.9413027989026,946.2636538084105,3,2
2024-07-29,954.9413027989026,946.2636538084105,3,2
2024-07-29,954.9413027989026,946.2636538084105,3,2
2024-07-29,954.9413027989026,946.2636538084105,3,2
2024-07-29,954.9413027989026,946.2636538084105,3,2
2024-07-30,954.9413027989026,946.2636538084105,3,2
2024-07-30,954.9413027989026,946.2636538084105,3,2
2024-07-30,954.9413027989026,946.2636538084105,3,2
2024-07-30,954.9413027989026,946.2636538084105,3,2
2024-07-30,954.9413027989026,946.2636538084105,3,2
2024-07-31,954.9413027989026,946.2636538084105,3,2
2024-07-31,952.7365082783547,944.0588592878626,4,3
2024-07-31,952.7365082783547,944.0588592878626,4,3
2024-07-31,952.7365082783547,944.0588592878626,4,3
2024-07-31,952.7365082783547,944.0588592878626,4,3
2024-08-01,952.7365082783547,944.0588592878626,4,3
2024-08-01,950.5865082783547,941.9088592878626,5,4
2024-08-01,950.5865082783547,939.7040647673147,5,5
2024-08-01,950.5865082783547,939.7040647673147,5,5
2024-08-01,950.5865082783547,939.7040647673147,5,5
2024-08-02,949.179890490035,939.7040647673147,5,5
2024-08-02,949.179890490035,939.7040647673147,5,5
2024-08-02,949.179890490035,939.7040647673147,5,5
2024-08-02,949.179890490035,939.7040647673147,5,5
2024-08-02,949.179890490035,939.7040647673147,5,5
2024-08-05,953.4530803394142,943.9772546166939,4,4
2024-08-05,951.3030803394142,941.827254616694,5,5
2024-08-05,951.3030803394142,941.827254616694,5,5
2024-08-05,951.3030803394142,941.827254616694,5,5
2024-08-05,951.3030803394142,941.827254616694,5,5
2024-08-06,951.3030803394142,941.827254616694,5,5
2024-08-06,951.3030803394142,941.827254616694,5,5
2024-08-06,951.3030803394142,941.827254616694,5,5
2024-08-06,951.3030803394142,941.827254616694,5,5
2024-08-06,951.3030803394142,941.827254616694,5,5
2024-08-07,951.3030803394142,941.827254616694,5,5
2024-08-07,951.3030803394142,941.827254616694,5,5
2024-08-07,951.3030803394142,941.827254616694,5,5
2024-08-07,951.3030803394142,941.827254616694,5,5
2024-08-07,951.3030803394142,941.827254616694,5,5
2024-08-08,951.3030803394142,941.827254616694,5,5
2024-08-08,951.3030803394142,941.827254616694,5,5
2024-08-08,951.3030803394142,941.827254616694,5,5
2024-08-08,951.3030803394142,941.827254616694,5,5
2024-08-08,951.3030803394142,941.827254616694,5,5
2024-08-09,921.3030803394142,911.827254616694,4,4
2024-08-09,921.3030803394142,911.827254616694,4,4
2024-08-09,921.3030803394142,911.827254616694,4,4
2024-08-09,921.3030803394142,911.827254616694,4,4
2024-08-09,921.3030803394142,911.827254616694,4,4
2024-08-12,921.3030803394142,911.827254616694,4,4
2024-08-12,921.3030803394142,911.827254616694,4,4
2024-08-12,921.3030803394142,911.827254616694,4,4
2024-08-12,921.3030803394142,911.827254616694,4,4
2024-08-12,921.3030803394142,911.827254616694,4,4
2024-08-13,921.3030803394142,911.827254616694,4,4
2024-08-13,921.3030803394142,911.827254616694,4,4
2024-08-13,921.3030803394142,911.827254616694,4,4
2024-08-13,921.3030803394142,911.827254616694,4,4
2024-08-13,921.3030803394142,911.827254616694,4,4
2024-08-14,921.9593649443194,912.4835392215991,3,3
2024-08-14,921.9593649443194,912.4835392215991,3,3
2024-08-14,919.7545704237715,910.2787447010512,4,4
2024-08-14,919.7545704237715,910.2787447010512,4,4
2024-08-14,919.7545704237715,910.2787447010512,4,4
2024-08-15,889.7545704237715,881.8069381859772,3,2
2024-08-15,889.7545704237715,881.8069381859772,3,2
2024-08-15,889.7545704237715,881.8069381859772,3,2
2024-08-15,889.7545704237715,881.8069381859772,3,2
2024-08-15,889.7545704237715,881.8069381859772,3,2
2024-08-16,919.7545704237715,881.8069381859772,2,2
2024-08-16,919.7545704237715,881.8069381859772,2,2
2024-08-16,919.7545704237715,881.8069381859772,2,2
2024-08-16,919.7545704237715,881.8069381859772,2,2
2024-08-16,919.7545704237715,881.8069381859772,2,2
2024-08-19,949.7545704237715,911.8069381859772,1,1
2024-08-19,949.7545704237715,911.8069381859772,1,1
2024-08-19,949.7545704237715,911.8069381859772,1,1
2024-08-19,949.7545704237715,911.8069381859772,1,1
2024-08-19,949.7545704237715,911.8069381859772,1,1
2024-08-20,949.7545704237715,911.8069381859772,1,1
2024-08-20,949.7545704237715,911.8069381859772,1,1
2024-08-20,949.7545704237715,911.8069381859772,1,1
2024-08-20,947.5497759032236,909.6021436654293,2,2
2024-08-20,947.5497759032236,909.6021436654293,2,2
2024-08-21,947.5497759032236,909.6021436654293,2,2
2024-08-21,947.5497759032236,909.6021436654293,2,2
2024-08-21,945.3449813826757,907.3973491448813,3,3
2024-08-21,945.3449813826757,907.3973491448813,3,3
2024-08-21,945.3449813826757,907.3973491448813,3,3
2024-08-22,945.3449813826757,907.3973491448813,3,3
2024-08-22,943.1401868621277,905.1925546243334,4,4
2024-08-22,943.1401868621277,905.1925546243334,4,4
2024-08-22,943.1401868621277,905.1925546243334,4,4
2024-08-22,943.1401868621277,905.1925546243334,4,4
2024-08-23,943.1401868621277,905.1925546243334,4,4
2024-08-23,943.1401868621277,905.1925546243334,4,4
2024-08-23,940.9353923415798,902.9877601037855,5,5
2024-08-23,940.9353923415798,902.9877601037855,5,5
2024-08-23,940.9353923415798,902.9877601037855,5,5
2024-08-26,940.9353923415798,902.9877601037855,5,5
2024-08-26,940.9353923415798,902.9877601037855,5,5
2024-08-26,940.9353923415798,902.9877601037855,5,5
2024-08-26,940.9353923415798,902.9877601037855,5,5
2024-08-26,940.9353923415798,902.9877601037855,5,5
2024-08-27,940.9353923415798,902.9877601037855,5,5
2024-08-27,940.9353923415798,902.9877601037855,5,5
2024-08-27,940.9353923415798,902.9877601037855,5,5
2024-08-27,940.9353923415798,902.9877601037855,5,5
2024-08-27,940.9353923415798,902.9877601037855,5,5
2024-08-28,970.9353923415798,932.9877601037855,4,4
2024-08-28,970.9353923415798,932.9877601037855,4,4
2024-08-28,970.9353923415798,932.9877601037855,4,4
2024-08-28,970.9353923415798,932.9877601037855,4,4
2024-08-28,970.9353923415798,932.9877601037855,4,4
2024-08-29,968.7853923415798,930.8377601037855,5,5
2024-08-29,968.7853923415798,930.8377601037855,5,5
2024-08-29,968.7853923415798,930.8377601037855,5,5
2024-08-29,968.7853923415798,930.8377601037855,5,5
2024-08-29,968.7853923415798,930.8377601037855,5,5
2024-08-30,968.7853923415798,930.8377601037855,5,5
2024-08-30,968.7853923415798,930.8377601037855,5,5
2024-08-30,968.7853923415798,930.8377601037855,5,5
2024-08-30,968.7853923415798,930.8377601037855,5,5
2024-08-30,968.7853923415798,930.8377601037855,5,5
2024-09-03,968.0355528915853,930.087920653791,4,4
2024-09-03,965.8855528915853,930.087920653791,5,4
2024-09-03,965.8855528915853,927.937920653791,5,5
2024-09-03,965.8855528915853,927.937920653791,5,5
2024-09-03,965.8855528915853,927.937920653791,5,5
2024-09-04,973.2720797998636,935.3244475620693,4,4
2024-09-04,971.1220797998636,933.1744475620693,5,5
2024-09-04,971.1220797998636,933.1744475620693,5,5
2024-09-04,971.1220797998636,933.1744475620693,5,5
2024-09-04,971.1220797998636,933.1744475620693,5,5
2024-09-05,984.9349694901546,946.9873372523602,4,4
2024-09-05,984.9349694901546,946.9873372523602,4,4
2024-09-05,984.9349694901546,946.9873372523602,4,4
2024-09-05,982.7849694901546,944.8373372523603,5,5
2024-09-05,982.7849694901546,944.8373372523603,5,5
2024-09-06,984.530787116924,946.5831548791297,5,5
2024-09-06,984.530787116924,946.5831548791297,5,5
2024-09-06,984.530787116924,946.5831548791297,5,5
2024-09-06,984.530787116924,946.5831548791297,5,5
2024-09-06,984.530787116924,946.5831548791297,5,5
2024-09-09,984.530787116924,946.5831548791297,5,5
2024-09-09,984.530787116924,946.5831548791297,5,5
2024-09-09,984.530787116924,946.5831548791297,5,5
2024-09-09,984.530787116924,946.5831548791297,5,5
2024-09-09,984.530787116924,946.5831548791297,5,5
2024-09-10,984.530787116924,946.5831548791297,5,5
2024-09-10,984.530787116924,946.5831548791297,5,5
2024-09-10,984.530787116924,946.5831548791297,5,5
2024-09-10,984.530787116924,946.5831548791297,5,5
2024-09-10,984.530787116924,946.5831548791297,5,5
2024-09-11,984.530787116924,946.5831548791297,5,5
2024-09-11,984.530787116924,946.5831548791297,5,5
2024-09-11,984.530787116924,946.5831548791297,5,5
2024-09-11,984.530787116924,946.5831548791297,5,5
2024-09-11,984.530787116924,946.5831548791297,5,5
2024-09-12,1014.530787116924,976.5831548791297,4,4
2024-09-12,1014.530787116924,976.5831548791297,4,4
2024-09-12,1014.530787116924,976.5831548791297,4,4
2024-09-12,1014.530787116924,976.5831548791297,4,4
2024-09-12,1014.530787116924,976.5831548791297,4,4
2024-09-13,1014.530787116924,976.5831548791297,4,4
2024-09-13,1012.3259925963761,976.5831548791297,5,4
2024-09-13,1012.3259925963761,976.5831548791297,5,4
2024-09-13,1012.3259925963761,974.4331548791297,5,5
2024-09-13,1012.3259925963761,974.4331548791297,5,5
2024-09-16,1012.3259925963761,974.4331548791297,5,5
2024-09-16,1012.3259925963761,974.4331548791297,5,5
2024-09-16,1012.3259925963761,974.4331548791297,5,5
2024-09-16,1012.3259925963761,974.4331548791297,5,5
2024-09-16,1012.3259925963761,974.4331548791297,5,5
2024-09-17,982.3259925963761,972.8742649953482,4,4
2024-09-17,980.1759925963761,970.7242649953482,5,5
2024-09-17,980.1759925963761,970.7242649953482,5,5
2024-09-17,980.1759925963761,970.7242649953482,5,5
2024-09-17,980.1759925963761,970.7242649953482,5,5
2024-09-18,969.5956524866398,960.1439248856119,5,5
2024-09-18,969.5956524866398,960.1439248856119,5,5
2024-09-18,969.5956524866398,960.1439248856119,5,5
2024-09-18,969.5956524866398,960.1439248856119,5,5
2024-09-18,969.5956524866398,960.1439248856119,5,5
2024-09-19,955.7393112174162,946.2875836163884,4,4
2024-09-19,953.5893112174163,944.1375836163884,5,5
2024-09-19,953.5893112174163,944.1375836163884,5,5
2024-09-19,953.5893112174163,944.1375836163884,5,5
2024-09-19,953.5893112174163,944.1375836163884,5,5
2024-09-20,969.987502154501,960.5357745534732,4,4
2024-09-20,969.987502154501,960.5357745534732,4,4
2024-09-20,969.987502154501,960.5357745534732,4,4
2024-09-20,969.987502154501,960.5357745534732,4,4
2024-09-20,969.987502154501,960.5357745534732,4,4
2024-09-23,969.987502154501,960.5357745534732,4,4
2024-09-23,969.987502154501,960.5357745534732,4,4
2024-09-23,969.987502154501,960.5357745534732,4,4
2024-09-23,969.987502154501,960.5357745534732,4,4
2024-09-23,969.987502154501,960.5357745534732,4,4
2024-09-24,969.987502154501,960.5357745534732,4,4
2024-09-24,969.987502154501,960.5357745534732,4,4
2024-09-24,969.987502154501,960.5357745534732,4,4
2024-09-24,969.987502154501,960.5357745534732,4,4
2024-09-24,967.8375021545011,958.3857745534732,5,5
2024-09-25,967.8375021545011,958.3857745534732,5,5
2024-09-25,967.8375021545011,958.3857745534732,5,5
2024-09-25,967.8375021545011,958.3857745534732,5,5
2024-09-25,967.8375021545011,958.3857745534732,5,5
2024-09-25,967.8375021545011,958.3857745534732,5,5
2024-09-26,967.8375021545011,958.3857745534732,5,5
2024-09-26,967.8375021545011,958.3857745534732,5,5
2024-09-26,967.8375021545011,958.3857745534732,5,5
2024-09-26,967.8375021545011,958.3857745534732,5,5
2024-09-26,967.8375021545011,958.3857745534732,5,5
2024-09-27,997.8375021545011,948.0394095929648,4,4
2024-09-27,997.8375021545011,948.0394095929648,4,4
2024-09-27,997.8375021545011,948.0394095929648,4,4
2024-09-27,995.6875021545011,945.8894095929649,5,5
2024-09-27,995.6875021545011,945.8894095929649,5,5
2024-09-30,995.6875021545011,945.8894095929649,5,5
2024-09-30,995.6875021545011,945.8894095929649,5,5
2024-09-30,995.6875021545011,945.8894095929649,5,5
2024-09-30,995.6875021545011,945.8894095929649,5,5
2024-09-30,995.6875021545011,945.8894095929649,5,5
2024-10-01,984.5547787654062,934.75668620387,4,4
2024-10-01,984.5547787654062,934.75668620387,4,4
2024-10-01,982.4047787654063,932.60668620387,5,5
2024-10-01,982.4047787654063,932.60668620387,5,5
2024-10-01,982.4047787654063,932.60668620387,5,5
2024-10-02,998.7966889722296,948.9985964106934,4,4
2024-10-02,996.5918944516817,946.7938018901455,5,5
2024-10-02,996.5918944516817,946.7938018901455,5,5
2024-10-02,996.5918944516817,946.7938018901455,5,5
2024-10-02,996.5918944516817,946.7938018901455,5,5
2024-10-03,1017.455597257925,967.6575046963887,4,4
2024-10-03,1017.455597257925,967.6575046963887,4,4
2024-10-03,1017.455597257925,967.6575046963887,4,4
2024-10-03,1017.455597257925,967.6575046963887,4,4
2024-10-03,1015.2508027373771,965.4527101758408,5,5
2024-10-04,1015.2508027373771,965.4527101758408,5,5
2024-10-04,1015.2508027373771,965.4527101758408,5,5
2024-10-04,1015.2508027373771,965.4527101758408,5,5
2024-10-04,1015.2508027373771,965.4527101758408,5,5
2024-10-04,1015.2508027373771,965.4527101758408,5,5
2024-10-07,1015.2508027373771,965.4527101758408,5,5
2024-10-07,1015.2508027373771,965.4527101758408,5,5
2024-10-07,1015.2508027373771,965.4527101758408,5,5
2024-10-07,1015.2508027373771,965.4527101758408,5,5
2024-10-07,1015.2508027373771,965.4527101758408,5,5
2024-10-08,1011.3867989430566,961.5887063815204,4,4
2024-10-08,1011.3867989430566,961.5887063815204,4,4
2024-10-08,1011.3867989430566,961.5887063815204,4,4
2024-10-08,1009.1820044225087,959.3839118609725,5,5
2024-10-08,1009.1820044225087,959.3839118609725,5,5
2024-10-09,1009.1820044225087,959.3839118609725,5,5
2024-10-09,1009.1820044225087,959.3839118609725,5,5
2024-10-09,1009.1820044225087,959.3839118609725,5,5
2024-10-09,1009.1820044225087,959.3839118609725,5,5
2024-10-09,1009.1820044225087,959.3839118609725,5,5
2024-10-10,1009.1820044225087,959.3839118609725,5,5
2024-10-10,1009.1820044225087,959.3839118609725,5,5
2024-10-10,1009.1820044225087,959.3839118609725,5,5
2024-10-10,1009.1820044225087,959.3839118609725,5,5
2024-10-10,1009.1820044225087,959.3839118609725,5,5
2024-10-11,1009.2185811787192,959.420488617183,4,4
2024-10-11,1009.2185811787192,959.420488617183,4,4
2024-10-11,1009.2185811787192,959.420488617183,4,4
2024-10-11,1009.2185811787192,959.420488617183,4,4
2024-10-11,1009.2185811787192,959.420488617183,4,4
2024-10-14,1009.2185811787192,959.420488617183,4,4
2024-10-14,1009.2185811787192,959.420488617183,4,4
2024-10-14,1009.2185811787192,959.420488617183,4,4
2024-10-14,1009.2185811787192,959.420488617183,4,4
2024-10-14,1007.0137866581713,957.215694096635,5,5
2024-10-15,1007.4267914696298,957.6286989080936,4,4
2024-10-15,1007.4267914696298,957.6286989080936,4,4
2024-10-15,1007.4267914696298,957.6286989080936,4,4
2024-10-15,1007.4267914696298,957.6286989080936,4,4
2024-10-15,1007.4267914696298,957.6286989080936,4,4
2024-10-16,993.3781085077617,943.5800159462254,3,3
2024-10-16,993.3781085077617,943.5800159462254,3,3
2024-10-16,993.3781085077617,943.5800159462254,3,3
2024-10-16,993.3781085077617,943.5800159462254,3,3
2024-10-16,991.1733139872138,941.3752214256775,4,4
2024-10-17,1008.7202565397328,958.9221639781965,4,4
2024-10-17,1008.7202565397328,958.9221639781965,4,4
2024-10-17,1006.5702565397328,956.7721639781965,5,5
2024-10-17,1006.5702565397328,956.7721639781965,5,5
2024-10-17,1006.5702565397328,956.7721639781965,5,5
2024-10-18,1006.5702565397328,956.7721639781965,5,5
2024-10-18,1006.5702565397328,956.7721639781965,5,5
2024-10-18,1006.5702565397328,956.7721639781965,5,5
2024-10-18,1006.5702565397328,956.7721639781965,5,5
2024-10-18,1006.5702565397328,956.7721639781965,5,5
2024-10-21,1006.5702565397328,956.7721639781965,5,5
2024-10-21,1006.5702565397328,956.7721639781965,5,5
2024-10-21,1006.5702565397328,956.7721639781965,5,5
2024-10-21,1006.5702565397328,956.7721639781965,5,5
2024-10-21,1006.5702565397328,956.7721639781965,5,5
2024-10-22,1029.3067713153866,979.5086787538505,5,5
2024-10-22,1029.3067713153866,979.5086787538505,5,5
2024-10-22,1029.3067713153866,979.5086787538505,5,5
2024-10-22,1029.3067713153866,979.5086787538505,5,5
2024-10-22,1029.3067713153866,979.5086787538505,5,5
2024-10-23,1029.3067713153866,979.5086787538505,5,5
2024-10-23,1029.3067713153866,979.5086787538505,5,5
2024-10-23,1029.3067713153866,979.5086787538505,5,5
2024-10-23,1029.3067713153866,979.5086787538505,5,5
2024-10-23,1029.3067713153866,979.5086787538505,5,5
2024-10-24,1029.3067713153866,979.5086787538505,5,5
2024-10-24,1029.3067713153866,979.5086787538505,5,5
2024-10-24,1029.3067713153866,979.5086787538505,5,5
2024-10-24,1029.3067713153866,979.5086787538505,5,5
2024-10-24,1029.3067713153866,979.5086787538505,5,5
2024-10-25,1029.3067713153866,979.5086787538505,5,5
2024-10-25,1029.3067713153866,979.5086787538505,5,5
2024-10-25,1029.3067713153866,979.5086787538505,5,5
2024-10-25,1029.3067713153866,979.5086787538505,5,5
2024-10-25,1029.3067713153866,979.5086787538505,5,5
2024-10-28,1059.3067713153866,1009.5086787538505,4,4
2024-10-28,1059.3067713153866,1009.5086787538505,4,4
2024-10-28,1059.3067713153866,1009.5086787538505,4,4
2024-10-28,1059.3067713153866,1009.5086787538505,4,4
2024-10-28,1059.3067713153866,1009.5086787538505,4,4
2024-10-29,1059.3067713153866,1009.5086787538505,4,4
2024-10-29,1059.3067713153866,1009.5086787538505,4,4
2024-10-29,1059.3067713153866,1009.5086787538505,4,4
2024-10-29,1059.3067713153866,1009.5086787538505,4,4
2024-10-29,1059.3067713153866,1009.5086787538505,4,4
2024-10-30,1065.779446937885,1015.9813543763488,3,3
2024-10-30,1065.779446937885,1015.9813543763488,3,3
2024-10-30,1065.779446937885,1015.9813543763488,3,3
2024-10-30,1065.779446937885,1015.9813543763488,3,3
2024-10-30,1065.779446937885,1015.9813543763488,3,3
2024-10-31,1108.0213556982587,1058.2232631367226,1,1
2024-10-31,1108.0213556982587,1058.2232631367226,1,1
2024-10-31,1108.0213556982587,1058.2232631367226,1,1
2024-10-31,1108.0213556982587,1058.2232631367226,1,1
2024-10-31,1108.0213556982587,1058.2232631367226,1,1
2024-11-01,1108.0213556982587,1058.2232631367226,1,1
2024-11-01,1108.0213556982587,1058.2232631367226,1,1
2024-11-01,1105.8165611777108,1056.0184686161747,2,2
2024-11-01,1105.8165611777108,1056.0184686161747,2,2
2024-11-01,1103.6665611777107,1053.8684686161746,3,3
2024-11-04,1103.6665611777107,1053.8684686161746,3,3
2024-11-04,1103.6665611777107,1053.8684686161746,3,3
2024-11-04,1101.4617666571628,1051.6636740956267,4,4
2024-11-04,1099.3117666571627,1049.5136740956266,5,5
2024-11-04,1099.3117666571627,1049.5136740956266,5,5
2024-11-05,1116.7188911558517,1066.9207985943156,5,5
2024-11-05,1116.7188911558517,1066.9207985943156,5,5
2024-11-05,1116.7188911558517,1066.9207985943156,5,5
2024-11-05,1116.7188911558517,1066.9207985943156,5,5
2024-11-05,1116.7188911558517,1066.9207985943156,5,5
2024-11-06,1116.7188911558517,1066.9207985943156,5,5
2024-11-06,1116.7188911558517,1066.9207985943156,5,5
2024-11-06,1116.7188911558517,1066.9207985943156,5,5
2024-11-06,1116.7188911558517,1066.9207985943156,5,5
2024-11-06,1116.7188911558517,1066.9207985943156,5,5
2024-11-07,1116.7188911558517,1066.9207985943156,5,5
2024-11-07,1116.7188911558517,1066.9207985943156,5,5
2024-11-07,1116.7188911558517,1066.9207985943156,5,5
2024-11-07,1116.7188911558517,1066.9207985943156,5,5
2024-11-07,1116.7188911558517,1066.9207985943156,5,5
2024-11-08,1116.7188911558517,1066.9207985943156,5,5
2024-11-08,1116.7188911558517,1066.9207985943156,5,5
2024-11-08,1116.7188911558517,1066.9207985943156,5,5
2024-11-08,1116.7188911558517,1066.9207985943156,5,5
2024-11-08,1116.7188911558517,1066.9207985943156,5,5
2024-11-11,1116.7188911558517,1066.9207985943156,5,5
2024-11-11,1116.7188911558517,1066.9207985943156,5,5
2024-11-11,1116.7188911558517,1066.9207985943156,5,5
2024-11-11,1116.7188911558517,1066.9207985943156,5,5
2024-11-11,1116.7188911558517,1066.9207985943156,5,5
2024-11-12,1116.7188911558517,1066.9207985943156,5,5
2024-11-12,1116.7188911558517,1066.9207985943156,5,5
2024-11-12,1116.7188911558517,1066.9207985943156,5,5
2024-11-12,1116.7188911558517,1066.9207985943156,5,5
2024-11-12,1116.7188911558517,1066.9207985943156,5,5
2024-11-13,1116.7188911558517,1066.9207985943156,5,5
2024-11-13,1116.7188911558517,1066.9207985943156,5,5
2024-11-13,1116.7188911558517,1066.9207985943156,5,5
2024-11-13,1116.7188911558517,1066.9207985943156,5,5
2024-11-13,1116.7188911558517,1066.9207985943156,5,5
2024-11-14,1116.7188911558517,1066.9207985943156,5,5
2024-11-14,1116.7188911558517,1066.9207985943156,5,5
2024-11-14,1116.7188911558517,1066.9207985943156,5,5
2024-11-14,1116.7188911558517,1066.9207985943156,5,5
2024-11-14,1116.7188911558517,1066.9207985943156,5,5
2024-11-15,1116.7188911558517,1066.9207985943156,3,3
2024-11-15,1114.5140966353038,1064.7160040737676,4,4
2024-11-15,1114.5140966353038,1064.7160040737676,4,4
2024-11-15,1114.5140966353038,1064.7160040737676,4,4
2024-11-15,1114.5140966353038,1064.7160040737676,4,4
2024-11-18,1114.5140966353038,1064.7160040737676,2,2
2024-11-18,1114.5140966353038,1064.7160040737676,2,2
2024-11-18,1114.5140966353038,1064.7160040737676,2,2
2024-11-18,1114.5140966353038,1064.7160040737676,2,2
2024-11-18,1114.5140966353038,1064.7160040737676,2,2
2024-11-19,1084.5140966353038,1034.7160040737676,1,1
2024-11-19,1082.3093021147558,1032.5112095532197,2,2
2024-11-19,1082.3093021147558,1032.5112095532197,2,2
2024-11-19,1082.3093021147558,1032.5112095532197,2,2
2024-11-19,1082.3093021147558,1032.5112095532197,2,2
2024-11-20,1082.3093021147558,1032.5112095532197,2,2
2024-11-20,1082.3093021147558,1032.5112095532197,2,2
2024-11-20,1082.3093021147558,1032.5112095532197,2,2
2024-11-20,1082.3093021147558,1032.5112095532197,2,2
2024-11-20,1082.3093021147558,1032.5112095532197,2,2
2024-11-21,1082.3093021147558,1032.5112095532197,2,2
2024-11-21,1082.3093021147558,1032.5112095532197,2,2
2024-11-21,1082.3093021147558,1032.5112095532197,2,2
2024-11-21,1082.3093021147558,1032.5112095532197,2,2
2024-11-21,1082.3093021147558,1032.5112095532197,2,2
2024-11-22,1082.3093021147558,1032.5112095532197,2,2
2024-11-22,1082.3093021147558,1032.5112095532197,2,2
2024-11-22,1082.3093021147558,1032.5112095532197,2,2
2024-11-22,1082.3093021147558,1032.5112095532197,2,2
2024-11-22,1082.3093021147558,1032.5112095532197,2,2
2024-11-25,1082.3093021147558,1032.5112095532197,2,2
2024-11-25,1082.3093021147558,1032.5112095532197,2,2
2024-11-25,1082.3093021147558,1032.5112095532197,2,2
2024-11-25,1082.3093021147558,1032.5112095532197,2,2
2024-11-25,1082.3093021147558,1032.5112095532197,2,2
2024-11-26,1082.3093021147558,1032.5112095532197,2,2
2024-11-26,1082.3093021147558,1032.5112095532197,2,2
2024-11-26,1082.3093021147558,1032.5112095532197,2,2
2024-11-26,1082.3093021147558,1032.5112095532197,2,2
2024-11-26,1082.3093021147558,1032.5112095532197,2,2
2024-11-27,1082.3093021147558,1032.5112095532197,2,2
2024-11-27,1082.3093021147558,1032.5112095532197,2,2
2024-11-27,1082.3093021147558,1032.5112095532197,2,2
2024-11-27,1082.3093021147558,1032.5112095532197,2,2
2024-11-27,1080.1593021147557,1030.3612095532196,3,3
2024-11-29,1110.1593021147557,1060.3612095532196,2,2
2024-11-29,1110.1593021147557,1060.3612095532196,2,2
2024-11-29,1108.0093021147557,1058.2112095532195,3,3
2024-11-29,1108.0093021147557,1058.2112095532195,3,3
2024-11-29,1108.0093021147557,1058.2112095532195,3,3
2024-12-02,1108.0093021147557,1058.2112095532195,3,3
2024-12-02,1105.8593021147556,1056.0612095532194,4,4
2024-12-02,1105.8593021147556,1056.0612095532194,4,4
2024-12-02,1105.8593021147556,1056.0612095532194,4,4
2024-12-02,1105.8593021147556,1056.0612095532194,4,4
2024-12-03,1120.4561383911498,1070.6580458296137,3,3
2024-12-03,1120.4561383911498,1070.6580458296137,3,3
2024-12-03,1120.4561383911498,1070.6580458296137,3,3
2024-12-03,1120.4561383911498,1070.6580458296137,3,3
2024-12-03,1120.4561383911498,1070.6580458296137,3,3
2024-12-04,1120.4561383911498,1070.6580458296137,3,3
2024-12-04,1120.4561383911498,1070.6580458296137,3,3
2024-12-04,1120.4561383911498,1070.6580458296137,3,3
2024-12-04,1120.4561383911498,1070.6580458296137,3,3
2024-12-04,1120.4561383911498,1070.6580458296137,3,3
2024-12-05,1120.4561383911498,1070.6580458296137,3,3
2024-12-05,1118.3061383911497,1068.5080458296136,4,4
2024-12-05,1118.3061383911497,1068.5080458296136,4,4
2024-12-05,1118.3061383911497,1068.5080458296136,4,4
2024-12-05,1118.3061383911497,1068.5080458296136,4,4
2024-12-06,1118.3061383911497,1068.5080458296136,4,4
2024-12-06,1118.3061383911497,1068.5080458296136,4,4
