Date,ADM,CAG,CL,COST,CPB,DG,DLTR,EL,GIS,HRL,K,KDP,KHC,KMB,KO,KR,MDLZ,MNST,MO,PEP,PG,PM,SYY,TAP,TGT,TSN,WMT
2021-07-30,52.60391616821289,27.14523696899414,71.84976196289062,409.0312194824219,37.14647674560547,216.03330993652344,99.79000091552734,311.8135681152344,50.09426498413086,40.14036560058594,50.812564849853516,31.381610870361328,31.086782455444336,115.02500915527344,49.84682083129883,36.96419906616211,56.35615539550781,47.15999984741211,33.68534851074219,136.5855255126953,127.86894989013672,80.60424041748047,65.92557525634766,42.55211639404297,228.7636260986328,62.17230224609375,44.75543975830078
2021-08-02,52.28681182861328,27.311328887939453,71.88592529296875,408.2698059082031,36.79812240600586,215.90330505371094,98.87999725341797,306.059814453125,50.528316497802734,40.32210922241211,50.860679626464844,30.6507625579834,31.175668716430664,114.13511657714844,49.71572494506836,37.245750427246094,56.53432083129883,46.68000030517578,33.467979431152344,136.0373077392578,127.55430603027344,80.55593872070312,65.01931762695312,42.865447998046875,225.42489624023438,62.42460250854492,44.651832580566406
2021-08-03,52.66556930541992,27.098602294921875,71.7774658203125,414.1236877441406,36.83210372924805,218.2713165283203,99.88999938964844,305.9383850097656,50.54533767700195,40.07112121582031,51.0130615234375,31.034021377563477,31.466577529907227,114.95722961425781,49.75068283081055,38.70796585083008,56.46305465698242,46.52000045776367,33.51005935668945,136.3418426513672,129.415283203125,80.88609313964844,64.46846008300781,42.76100158691406,229.77151489257812,62.38981628417969,45.154170989990234
2021-08-04,51.74949264526367,26.50131607055664,70.72003936767578,414.0950927734375,36.067420959472656,218.1320037841797,97.7300033569336,304.2944030761719,49.04744338989258,39.430686950683594,49.73792266845703,30.632944107055664,29.85041618347168,113.31303405761719,49.03395462036133,38.07222366333008,54.984222412109375,46.005001068115234,32.977142333984375,134.06179809570312,128.0487518310547,80.12105560302734,63.7487907409668,41.794898986816406,228.30795288085938,61.21529006958008,44.84649658203125
2021-08-05,51.793540954589844,26.403133392333984,71.30751037597656,421.852783203125,35.88050079345703,218.97703552246094,98.94000244140625,307.0125732421875,49.00490188598633,39.39606475830078,50.130889892578125,30.713157653808594,29.85041618347168,113.0672378540039,49.38358688354492,38.02680969238281,55.10893630981445,45.974998474121094,33.20854568481445,134.2880401611328,128.1116943359375,80.20156860351562,65.32141876220703,42.038597106933594,229.0704345703125,61.023868560791016,45.67850112915039
2021-08-06,53.10599136352539,26.80404281616211,71.06346893310547,418.46417236328125,35.939971923828125,219.29275512695312,98.7699966430664,307.14324951171875,49.2516975402832,39.3614387512207,50.70029067993164,30.5616455078125,30.06052589416504,112.931640625,49.505950927734375,37.91781997680664,55.02876663208008,48.48500061035156,33.20152282714844,134.3054656982422,127.13175201416016,79.89556121826172,65.67680358886719,42.734886169433594,227.92239379882812,61.87651062011719,45.59685516357422
2021-08-09,53.34381103515625,27.123146057128906,70.8013916015625,419.2636413574219,36.18636703491211,219.50636291503906,98.33999633789062,304.93890380859375,49.66021728515625,39.716285705566406,50.96493148803711,30.632944107055664,30.149410247802734,113.7791519165039,49.514678955078125,38.39916229248047,55.25148010253906,49.23500061035156,33.29267883300781,134.3228759765625,127.82398986816406,79.88751220703125,65.25921630859375,42.94377899169922,229.9554443359375,67.25326538085938,45.706748962402344
2021-08-10,54.092529296875,27.327695846557617,71.15386199951172,421.70037841796875,36.1183967590332,221.21502685546875,101.41999816894531,306.1064453125,49.779361724853516,39.56916046142578,51.47819137573242,30.632944107055664,30.278709411621094,113.47404479980469,49.64579772949219,38.853271484375,55.2692985534668,49.39500045776367,33.734432220458984,134.39247131347656,127.90489196777344,80.49955749511719,69.51506805419922,44.56265640258789,231.41015625,69.21086120605469,46.68003463745117
2021-08-11,54.171810150146484,27.66315269470215,71.4882583618164,422.90924072265625,36.390281677246094,221.01071166992188,102.31999969482422,305.9850158691406,50.255958557128906,39.56916046142578,51.69472885131836,30.89141082763672,30.521127700805664,113.72831726074219,49.5846061706543,39.053077697753906,55.65237045288086,49.36000061035156,33.77650833129883,134.92330932617188,128.21958923339844,80.33849334716797,69.4439926147461,45.30246353149414,230.4812774658203,69.75898742675781,47.09760284423828
2021-08-12,54.45367431640625,27.47496795654297,71.20808410644531,423.91827392578125,36.18636703491211,219.4134979248047,101.44000244140625,305.2284851074219,50.170860290527344,39.28354263305664,51.65462875366211,30.659685134887695,30.18980598449707,113.8045883178711,49.68075942993164,38.91618728637695,55.58109664916992,48.810001373291016,33.7414436340332,134.94944763183594,128.51620483398438,80.5398178100586,69.99483489990234,43.84025192260742,229.4910430908203,69.63716125488281,46.97156524658203
